BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER,TOTAL_2025,raw_feature_points,SCORE_FEATURE,SCORE_SAFETY,SCORE_PERFORMANCE,SCORE_POPULARITY,SCORE_VALUE
SUZUKI,NEW BALENO,AT,Hatchback,285400000,103,138,160,Monocoque,0,0.0,0,AT,Petrol,1490,16,195/55,2520,3990,1745,1485,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,318,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Fabric,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,Yes,LED,Analog,1956,4,2.4,5.8,1.4,0.9,5.6
SUZUKI,S-PRESSO,1.0 AGS (AT),City Car,179100000,66,89,180,Monocoque,0,0.0,1000,AMT,Petrol,1190,14,165/70,2380,3565,1520,1565,4,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,239,Torsion Beam,12.0,-,Fixed,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Digital,1139,2,1.2,4.2,0.9,0.5,5.8
SUZUKI,S-PRESSO,1.0 MT,City Car,169100000,66,89,180,Monocoque,0,0.0,1000,MT,Petrol,1170,14,165/70,2380,3565,1520,1565,4,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,239,Torsion Beam,12.0,-,Fixed,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Digital,433,2,1.2,4.2,0.9,0.2,6.2
SUZUKI,XL7,ALPHA HYBRID 2-TONE AT,SUV,315900000,103,138,200,Monocoque,1462,0.12,0,AT,HEV,1735,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,790,2,1.2,4.2,1.4,0.4,3.6
SUZUKI,XL7,ALPHA HYBRID 2-TONE MT,SUV,304900000,103,138,200,Monocoque,1462,0.12,0,MT,HEV,1705,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,3442,2,1.2,4.2,1.4,1.6,3.7
SUZUKI,XL7,ALPHA HYBRID AT,SUV,308900000,103,138,200,Monocoque,1462,0.12,0,AT,HEV,1735,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,672,2,1.2,4.2,1.4,0.3,3.6
SUZUKI,XL7,ALPHA HYBRID MT,SUV,297900000,103,138,200,Monocoque,1462,0.12,0,MT,HEV,1705,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,145,2,1.2,4.2,1.4,0.1,3.8
SUZUKI,XL7,ALPHA KURO HYBRID 2TONE AT,SUV,313900000,103,138,200,Monocoque,1462,0.12,0,AT,HEV,1735,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,675,2,1.2,4.2,1.4,0.3,3.6
SUZUKI,XL7,ALPHA KURO HYBRID AT,SUV,311900000,103,138,200,Monocoque,1462,0.12,0,AT,HEV,1735,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,481,2,1.2,4.2,1.4,0.2,3.6
SUZUKI,XL7,BETA HYBRID AT,SUV,298900000,103,138,200,Monocoque,1462,0.12,0,AT,HEV,1735,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,2871,2,1.2,4.2,1.4,1.4,3.8
SUZUKI,XL7,BETA HYBRID MT,SUV,287900000,103,138,200,Monocoque,1462,0.12,0,MT,HEV,1705,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,683,2,1.2,4.2,1.4,0.3,3.9
SUZUKI,XL7,ZETA AT,SUV,271200000,103,138,200,Monocoque,0,0.0,0,AT,Petrol,1730,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,2184,2,1.2,2.5,1.4,1.0,3.1
SUZUKI,XL7,ZETA MT,SUV,260200000,103,138,200,Monocoque,0,0.0,0,MT,Petrol,1700,16,195/60,2740,4450,1775,1710,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,153,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,1444,2,1.2,2.5,1.4,0.7,3.3
TOYOTA,AGYA,1.2 E MT,City Car,171900000,88,113,165,Monocoque,0,0.0,1200,MT,Petrol,1450,14,175/65,2525,3760,1665,1505,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,260,Torsion Beam,10.5,-,Tilt,,,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,1,0,0.0,4.2,1.2,0.0,5.2
TOYOTA,AGYA,1.2 G CVT,City Car,196400000,88,113,165,Monocoque,0,0.0,1200,CVT,Petrol,1480,14,175/65,2525,3760,1665,1505,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,260,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,5170,2,1.2,4.2,1.2,2.5,5.5
TOYOTA,AGYA,1.2 G MT,City Car,180400000,88,113,165,Monocoque,0,0.0,1200,MT,Petrol,1460,14,175/65,2525,3760,1665,1505,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,260,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,7038,2,1.2,4.2,1.2,3.4,6.0
TOYOTA,AGYA,1.2 GR SPORT CVT,Hatchback,263400000,88,113,165,Monocoque,0,0.0,1200,CVT,Petrol,1500,15,185/55,2525,3830,1665,1505,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,260,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,72,3,1.8,4.2,1.2,0.0,4.5
TOYOTA,AGYA,1.2 GR SPORT MT,Hatchback,246900000,88,113,165,Monocoque,0,0.0,1200,MT,Petrol,1480,15,185/55,2525,3830,1665,1505,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,260,Torsion Beam,10.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,11,3,1.8,4.2,1.2,0.0,4.8
TOYOTA,ALL NEW AGYA,1.2 G CVT MI 2025,Hatchback,195400000,87,113,160,Monocoque,0,0.0,0,CVT,Petrol,1260,14,175/65,2525,3760,1665,1505,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,270,Torsion Beam,12.8,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,3683,2,1.2,4.2,1.1,1.8,5.6
TOYOTA,ALL NEW AGYA,1.2 GR SPORT CVT MI 2025,Hatchback,260300000,87,113,160,Monocoque,0,0.0,0,CVT,Petrol,1290,15,185/55,2525,3830,1665,1505,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,270,Torsion Beam,12.8,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,Yes,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,18,3,1.8,4.2,1.1,0.0,4.6
TOYOTA,ALPHARD,2.5 G AT (GAS),MPV,1620000000,180,235,160,Monocoque,0,0.0,0,CVT,Petrol,2740,19,225/55,3000,5010,1850,1945,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,150,Multi-link,10.4,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),No,Yes,Yes,No,LED,Digital,1,15,8.8,7.5,2.4,0.0,1.9
TOYOTA,ALPHARD,2.5 G CVT,MPV,1620000000,180,235,160,Monocoque,0,0.0,0,CVT,Petrol,2740,19,225/55,3000,5010,1850,1945,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,150,Multi-link,10.4,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),No,Yes,Yes,No,LED,Digital,494,15,8.8,7.5,2.4,0.2,1.9
TOYOTA,ALPHARD,2.5 HEV CVT,MPV,1710000000,250,239,160,Monocoque,2487,1.3,0,CVT,HEV,2800,19,225/55,3000,5010,1850,1945,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,150,Multi-link,14.0,NiMH,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front & Rear),Yes (Rear),Yes,Yes,Yes,LED,Digital,1901,17,10.0,7.5,2.9,0.9,2.0
TOYOTA,AVANZA,1.3 E CVT,MPV,258000000,98,121,195,Monocoque,0,0.0,1300,CVT,Petrol,1675,15,185/65,2750,4395,1730,1665,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,137,Torsion Beam,11.0,-,Tilt,,,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,5781,0,0.0,4.2,1.3,2.8,3.5
TOYOTA,AVANZA,1.3 E MT,MPV,243000000,98,121,195,Monocoque,0,0.0,1300,MT,Petrol,1660,15,185/65,2750,4395,1730,1665,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,137,Torsion Beam,11.0,-,Tilt,,,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,8692,0,0.0,4.2,1.3,4.1,3.7
TOYOTA,AVANZA,1.5 G CVT,MPV,280800000,106,137,205,Monocoque,0,0.0,1500,CVT,Petrol,1705,16,195/60,2750,4395,1730,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,137,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,12448,2,1.2,4.2,1.4,5.9,4.0
TOYOTA,AVANZA,1.5 G MT,MPV,266000000,106,137,205,Monocoque,0,0.0,1500,MT,Petrol,1690,16,195/60,2750,4395,1730,1700,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,137,Torsion Beam,10.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,9290,2,1.2,4.2,1.4,4.4,4.2
TOYOTA,BZ4X,MONO TONE (FWD),SUV,799000000,204,266,201,Monocoque,500,71.4,0,Single Speed,BEV,2465,18,235/60,2850,4690,1860,1650,5,FWD,5,8,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,452,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,77,12,7.1,8.3,2.7,0.0,3.8
TOYOTA,CALYA,1.2 E MT,MPV,170200000,87,108,180,Monocoque,0,0.0,0,MT,Petrol,975,14,175/65,2525,4070,1655,1600,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,263,Torsion Beam,11.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,1115,0,0.0,2.5,1.1,0.5,3.6
TOYOTA,CALYA,1.2 E STD MT (NON-ABS),MPV,167300000,87,108,180,Monocoque,0,0.0,0,MT,Petrol,975,14,175/65,2525,4070,1655,1600,7,FWD,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263,Torsion Beam,11.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,800,0,0.0,0.8,1.1,0.4,2.0
TOYOTA,CALYA,1.2 G AT,MPV,190000000,87,108,180,Monocoque,0,0.0,0,AT,Petrol,1000,14,175/65,2525,4070,1655,1600,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,263,Torsion Beam,11.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,8558,0,0.0,2.5,1.1,4.1,3.2
TOYOTA,CALYA,1.2 G MT,MPV,175800000,87,108,180,Monocoque,0,0.0,0,MT,Petrol,980,14,175/65,2525,4070,1655,1600,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,263,Torsion Beam,11.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,20905,0,0.0,2.5,1.1,10.0,3.5
TOYOTA,CAMRY,2.5 HYBRID (HEV),Sedan,937400000,211,221,140,Monocoque,2,1.6,2500,CVT,HEV,2150,18,235/45,2825,4885,1840,1445,5,FWD,4,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,524,Multi-link,14.0,NiMH,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Front & Rear),Yes,LED,No,No,No,No,No,Yes,LED,Digital,281,11,6.5,7.9,2.5,0.1,3.0
TOYOTA,CAMRY,2.5 V,Sedan,855800000,204,243,140,Monocoque,0,0.0,2500,AT,Petrol,2100,17,215/55,2825,4885,1840,1445,5,FWD,4,7,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,524,Multi-link,10.4,-,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Front & Rear),Yes,LED,No,No,No,No,No,No,LED,Analog,32,5,2.9,7.1,2.6,0.0,2.5
TOYOTA,COROLLA ALTIS,1.8 HYBRID GR SPORT,Sedan,646600000,122,142,135,Monocoque,2,1.3,1800,CVT,HEV,1910,17,225/45,2700,4630,1780,1435,5,FWD,4,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,470,Multi-link,13.0,NiMH,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,Yes,LED,Digital,87,10,5.9,7.9,1.5,0.0,4.0
TOYOTA,COROLLA ALTIS,1.8 V,Sedan,586300000,140,172,135,Monocoque,0,0.0,1800,CVT,Petrol,1860,17,225/45,2700,4630,1780,1435,5,FWD,4,7,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,470,Multi-link,10.0,-,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,53,5,2.9,7.1,1.8,0.0,3.4
TOYOTA,COROLLA CROSS,1.8 HYBRID AT,SUV,608400000,122,142,161,Monocoque,2,1.3,1800,CVT,HEV,1385,18,225/50,2640,4460,1825,1620,5,FWD,5,7,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,440,Torsion Beam,13.0,NiMH,Lengkap,Wireless,Wireless,Leather,Electric,Yes,No,Yes,Moonroof,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,74,5,2.9,6.2,1.5,0.0,3.0
TOYOTA,COROLLA CROSS,1.8 HYBRID GR SPORT,SUV,623000000,122,142,161,Monocoque,2,1.3,1800,CVT,HEV,1400,18,225/50,2640,4455,1825,1620,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,440,Torsion Beam,13.0,NiMH,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,68,11,6.5,7.9,1.5,0.0,4.3
TOYOTA,FORTUNER,2.7 SRZ 4X2 AT,SUV,625100000,163,242,220,Ladder Frame,0,0.0,2700,AT,Petrol,1870,18,265/60,2745,4795,1855,1835,7,RWD,5,7,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,200,Rigid Axle,10.2,-,Lengkap,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,17,2,1.2,7.1,2.3,0.0,2.8
TOYOTA,FORTUNER,2.8 VRZ AT 2022,SUV,613900000,201,500,225,Ladder Frame,0,0.0,0,AT,Diesel,2650,18,265/60,2745,4795,1855,1835,7,RWD,5,7,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,200,Rigid Axle,15.6,-,Lengkap,Wired,Wired,Leather,Manual,No,Yes,Yes,,Yes,Yes (Front),Yes,LED,No,No,No,Yes,No,No,LED,Analog,133,8,4.7,6.2,3.9,0.1,4.1
TOYOTA,FORTUNER,2.8 VRZ GR SPORT AT 2022,SUV,636450000,201,500,225,Ladder Frame,0,0.0,0,AT,Diesel,2650,18,265/60,2745,4795,1855,1835,7,RWD,5,7,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,200,Rigid Axle,15.6,-,Lengkap,Wired,Wired,Leather,Manual,No,Yes,Yes,,Yes,Yes (Front),Yes,LED,No,No,No,Yes,No,No,LED,Analog,1,8,4.7,7.1,3.9,0.0,4.1
TOYOTA,FORTUNER,2.8 VRZ TSS,SUV,652700000,201,500,225,Ladder Frame,0,0.0,0,AT,Diesel,2650,18,265/60,2745,4795,1855,1835,7,RWD,5,7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,200,Rigid Axle,15.6,-,Lengkap,Wired,Wired,Leather,Manual,No,Yes,Yes,,Yes,Yes (Front),Yes,LED,No,No,No,Yes,No,No,LED,Analog,39,11,6.5,7.9,3.9,0.0,4.7
TOYOTA,GR 86,2.4 AT,Coupe,1091000000,235,250,130,Monocoque,0,0.0,2400,AT,Petrol,1841,18,215/40,2575,4265,1775,1310,4,RWD,2,7,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,226,Multi-link,12.5,-,Lengkap,Wired,Wired,Suede,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,15,5,2.9,7.9,2.8,0.0,2.1
TOYOTA,GR 86,2.4 MT,Coupe,1052400000,235,250,130,Monocoque,0,0.0,2400,MT,Petrol,1821,18,215/40,2575,4265,1775,1310,4,RWD,2,7,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,226,Multi-link,12.5,-,Lengkap,Wired,Wired,Suede,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,2,4,2.4,7.9,2.8,0.0,2.1
TOYOTA,GR COROLLA,1.6 TURBO (G16E),Hatchback,1360000000,300,370,119,Monocoque,0,0.0,1600T,MT,Petrol,2025,18,235/40,2640,4407,1851,1479,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,213,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Manual,No,Yes,Yes,,No,No,No,LED,No,No,No,No,No,Yes,LED,Digital,1,8,4.7,7.9,3.9,0.0,2.0
TOYOTA,GR SUPRA,MK 5,Coupe,2237600000,387,500,115,Monocoque,0,0.0,3000T,AT,Petrol,2060,19,255/35,2470,4380,1855,1290,2,RWD,2,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,290,Multi-link,10.2,-,Lengkap,Wireless,Wired,Leather,Electric,Yes,Yes,Yes,,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,Yes,LED,Digital,6,10,5.9,7.9,5.1,0.0,1.4
TOYOTA,GR YARIS,1.6T FACELIFT AT (DAT),Hatchback,1216000000,305,400,124,Monocoque,0,0.0,1600T,AT,Petrol,1300,18,225/40,2560,3995,1805,1455,4,AWD,3,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,174,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Suede,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,21,6,3.5,7.5,4.0,0.0,2.1
TOYOTA,GR YARIS,1.6T FACELIFT MT,Hatchback,1166000000,305,400,124,Monocoque,0,0.0,1600T,MT,Petrol,1280,18,225/40,2560,3995,1805,1455,4,AWD,3,6,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,174,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Suede,Manual,No,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,4,5,2.9,7.5,4.0,0.0,2.1
TOYOTA,INNOVA ZENIX,2.0 G CVT IMP 2025,MPV,437000000,172,205,185,Monocoque,0,0.0,1987,CVT,Petrol,2050,16,205/65,2850,4755,1850,1795,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,300,Torsion Beam,13.0,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,751,2,1.2,4.2,2.2,0.4,2.9
TOYOTA,INNOVA ZENIX,2.0 G HEV CVT 2025,MPV,477000000,184,206,185,Monocoque,0,1.3,1987,CVT,Hybrid,2150,16,205/65,2850,4755,1850,1795,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,300,Torsion Beam,14.0,NiMH,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,200,2,1.2,4.2,2.3,0.1,2.7
TOYOTA,INNOVA ZENIX,2.0 G HEV CVT IMP 2025,MPV,477000000,184,206,185,Monocoque,0,1.3,1987,CVT,Hybrid,2150,16,205/65,2850,4755,1850,1795,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,300,Torsion Beam,14.0,NiMH,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,1713,2,1.2,4.2,2.3,0.8,2.7
TOYOTA,INNOVA ZENIX,2.0 Q HEV CVT TSS IMP 2025,MPV,630000000,184,206,185,Monocoque,0,1.3,1987,CVT,Hybrid,2190,18,225/50,2850,4755,1850,1795,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,300,Torsion Beam,14.0,NiMH,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,Yes,No,No,LED,Analog,2135,12,7.1,7.5,2.3,1.0,4.5
TOYOTA,INNOVA ZENIX,2.0 V CVT IMP 2025,MPV,476000000,172,205,185,Monocoque,0,0.0,1987,CVT,Petrol,2050,17,215/60,2850,4755,1850,1795,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,300,Torsion Beam,13.0,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,Yes,,No,No,Yes,LED,No,No,No,Yes,No,No,LED,Analog,119,5,2.9,4.2,2.2,0.1,3.3
TOYOTA,INNOVA ZENIX,2.0 V HEV CVT IMP 2025,MPV,551000000,184,206,185,Monocoque,0,1.3,1987,CVT,Hybrid,2150,17,215/60,2850,4755,1850,1795,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,300,Torsion Beam,14.0,NiMH,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,Yes,Panoramic,No,No,Yes,LED,No,No,No,Yes,No,No,LED,Analog,1591,4,2.4,5.8,2.3,0.8,3.2
TOYOTA,INNOVA ZENIX,G CVT 2.0 (GAS),MPV,430000000,172,205,185,Monocoque,0,0.0,1987,CVT,Petrol,2050,16,205/65,2850,4755,1850,1795,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,300,Torsion Beam,13.0,-,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,4036,2,1.2,4.2,2.2,1.9,2.9
TOYOTA,INNOVA ZENIX,G HEV CVT 2.0,MPV,477000000,184,206,185,Monocoque,0,1.3,1987,CVT,Hybrid,2150,16,205/65,2850,4755,1850,1795,7,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,300,Torsion Beam,14.0,NiMH,Lengkap,Wireless,Wireless,Fabric,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,4102,2,1.2,4.2,2.3,2.0,2.7
TOYOTA,INNOVA ZENIX,Q HEV CVT TSS 2.0 MODELLISTA,MPV,638000000,184,206,185,Monocoque,0,1.3,1987,CVT,Hybrid,2190,18,225/50,2850,4755,1850,1795,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,300,Torsion Beam,14.0,NiMH,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,No,No,Yes,No,No,LED,Analog,8053,12,7.1,7.5,2.3,3.8,4.4
