BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER
Mazda,CX-60,3.3 MHEV Elite,SUV,1188800000,280,450,175,Monocoque,0,0.33,3283T,AT,MHEV,1950,20,235/50,2870,4740,1890,1680,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,570,Multi-link,12.0,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mazda,CX-60,3.3 MHEV Kuro,SUV,1188800000,280,450,175,Monocoque,0,0.33,3283T,AT,MHEV,1950,20,235/50,2870,4740,1890,1680,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,570,Multi-link,12.0,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mazda,CX-8,Elite,SUV,808800000,187,252,200,Monocoque,0,0.0,0,AT,Petrol,2340,19,225/55,2930,4900,1840,1730,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,209,Multi-link,13.0,-,Lengkap,Wireless,Wired,Nappa Leather,Electric,Yes,Yes,Yes,None,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front & Rear),No,No,No,Yes,LED,Digital
Mazda,CX-80,2.5 PHEV Elite,SUV,1350000000,323,500,170,Monocoque,60,17.8,2488,AT,PHEV,2250,20,235/50,3120,4995,1890,1710,7,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,258,Multi-link,13.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mazda,CX-80,2.5 PHEV Kuro,SUV,1350000000,323,500,170,Monocoque,60,17.8,2488,AT,PHEV,2250,20,235/50,3120,4995,1890,1710,6,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,258,Multi-link,13.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mazda,CX-9,Kuro Edition,SUV,903300000,228,420,220,Monocoque,0,0.0,0,AT,Petrol,2460,20,255/50,2930,5075,1969,1747,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,230,Multi-link,10.5,-,Lengkap,Wireless,Wired,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mazda,CX-9,AWD,SUV,1035500000,228,420,220,Monocoque,0,0.0,0,AT,Petrol,2530,20,255/50,2930,5075,1969,1747,6,AWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,230,Multi-link,10.5,-,Lengkap,Wireless,Wired,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mazda,MX-30,e-Skyactiv,SUV,860000000,143,271,135,Monocoque,200,35.5,0,Single Speed,BEV,2119,18,215/55,2655,4395,1795,1555,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,366,Torsion Beam,0.0,NMC,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,Yes,LED,Digital
Mazda,MX-5,RF (Automatic),Roadster,935500000,181,205,135,Monocoque,0,0.0,2000,AT,Petrol,1716,17,205/45,2310,3915,1735,1235,2,RWD,2,4,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,127,Multi-link,13.0,-,Lengkap,Wireless,Wired,Leather,Manual,No,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mazda,MX-5,RF (Manual),Roadster,925500000,181,205,135,Monocoque,0,0.0,2000,MT,Petrol,1688,17,205/45,2310,3915,1735,1235,2,RWD,2,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,127,Multi-link,13.0,-,Lengkap,Wireless,Wired,Leather,Manual,No,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Mercedes-AMG,A-Class,A 35 4MATIC Sedan (V177),Sedan,1285000000,306,400,115,Monocoque,0,0.0,2000T,DCT,Petrol,2120,19,235/35,2729,4558,1796,1425,5,AWD,4,7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,420,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-AMG,A-Class,A 45 S 4MATIC+ (W177),Hatchback,1860000000,421,500,115,Monocoque,0,0.0,2000T,DCT,Petrol,2100,19,245/35,2729,4445,1850,1412,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,370,Multi-link,9.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,Yes,LED,Digital
Mercedes-AMG,C-Class,C 63 S E Performance,Sedan,2850000000,680,1020,107,Monocoque,13,6.1,2000T,AT,PHEV,2661,20,265/35,2875,4842,1900,1458,5,AWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,280,Multi-link,9.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mercedes-AMG,CLE-Class,CLE 53 4MATIC+ Cabriolet,Convertible,3100000000,449,560,109,Monocoque,0,0.0,3000T,AT,Petrol,2585,20,265/35,2865,4850,1934,1435,4,AWD,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,385,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,None,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mercedes-AMG,G-Class,G 63 (W465),SUV,6680000000,585,850,241,Ladder Frame,0,0.0,4000T,AT,Petrol,3200,22,295/40,2890,4873,1984,1966,5,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,454,Rigid Axle,8.6,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Front & Memory),Yes,LED,No,Yes (Front),Yes (Front),Yes,No,No,LED,Digital
Mercedes-AMG,GLA,35 4MATIC (H247),SUV,1950000000,306,400,130,Monocoque,0,0.0,2000T,DCT,Petrol,2155,19,235/50,2729,4436,1849,1588,5,AWD,5,7,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,435,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-AMG,GLC Coupe,43 4MATIC+ (C254),SUV,2460000000,421,500,180,Monocoque,0,0.0,2000T,AT,Petrol,2450,21,265/40,2888,4792,1920,1603,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,545,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mercedes-AMG,GLS,63 4MATIC+,SUV,4950000000,612,850,215,Monocoque,0,0.0,4000T,AT,Petrol,3300,23,285/40,3135,5243,2030,1782,7,AWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,355,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,Yes,Yes,LED,Digital
Mercedes-AMG,SL-Class,SL 43,Roadster,3800000000,381,480,120,Monocoque,0,0.0,2000T,AT,Petrol,2360,21,275/35,2700,4705,1915,1359,4,RWD,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,Multi-link,10.0,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,None,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),Yes (Front),No,No,No,LED,Digital
Mercedes-Benz,A-Class,A 200,Sedan,1170000000,163,250,104,Monocoque,0,0.0,1332T,DCT,Petrol,1935,17,205/55,2729,4558,1796,1429,5,FWD,5,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,370,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,A-Class,A 200 Sedan Progressive,Sedan,1050000000,163,250,104,Monocoque,0,0.0,1332T,DCT,Petrol,1935,17,205/55,2729,4558,1796,1429,5,FWD,4,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,405,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,C-Class,C 200 Avantgarde Line,Sedan,1300000000,204,300,107,Monocoque,0,0.0,1500T,AT,Petrol,2200,18,225/45,2865,4751,1820,1437,5,RWD,4,7,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,455,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,C-Class,C 300 AMG Line (W206),Sedan,1380000000,258,400,107,Monocoque,0,0.0,2000T,AT,Petrol,2225,19,225/40,2865,4793,1820,1446,5,RWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,455,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,CLA-Class,CLA 200 AMG Line,Sedan,1375000000,163,250,104,Monocoque,0,0.0,1332T,DCT,Petrol,1975,18,225/45,2729,4688,1830,1439,5,FWD,4,7,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,460,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,CLE-Class,CLE 300 4MATIC Coupé,Coupe,1850000000,258,400,109,Monocoque,0,0.0,2000T,AT,Petrol,2340,19,245/40,2865,4850,1860,1428,4,AWD,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,420,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Mercedes-Benz,E-Class,E 200 Exclusive (W214),Sedan,1585000000,204,320,110,Monocoque,0,0.0,2000T,AT,Petrol,2375,19,245/45,2961,4949,1880,1468,5,RWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,540,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Mercedes-Benz,E-Class,E 300 AMG Line (W214),Sedan,1890000000,258,400,110,Monocoque,0,0.0,2000T,AT,Petrol,2405,19,245/45,2961,4949,1880,1468,5,RWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,540,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Mercedes-Benz,EQB,250+ Progressive Line,SUV,1665000000,190,385,154,Monocoque,474,70.5,0,Single Speed,BEV,2580,18,235/55,2829,4684,1834,1667,7,FWD,5,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,110,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,EQE (V295),350+ Electric Art Line,Sedan,2415000000,292,565,140,Monocoque,673,90.0,0,Single Speed,BEV,2355,19,255/45,3120,4946,1961,1510,5,RWD,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,430,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,EQE SUV (X294),350 4MATIC AMG Line,SUV,2925000000,292,765,174,Monocoque,566,90.0,0,Single Speed,BEV,3095,20,255/45,3030,4863,1940,1686,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,Yes,Yes (Front),No,No,No,No,LED,Digital
Mercedes-Benz,EQS (V297),450+ AMG Line,Sedan,3665000000,333,568,134,Monocoque,770,107.8,0,Single Speed,BEV,2945,21,265/40,3210,5216,1926,1512,5,RWD,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,610,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,No,Yes,LED,Digital
Mercedes-Benz,EQS SUV (X296),450 4MATIC AMG Line,SUV,3805000000,360,800,181,Monocoque,616,108.4,0,Single Speed,BEV,3375,21,275/45,3210,5125,2157,1718,7,AWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,195,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),No,Yes,No,Yes,LED,Digital
Mercedes-Benz,G-Class,580 with EQ Technology (EV),SUV,6580000000,587,1164,250,Ladder Frame,473,116.0,0,Single Speed,BEV,3500,20,275/50,2890,4624,1931,1986,5,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,555,Rigid Axle,0.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Front & Memory),Yes,LED,No,Yes (Front),Yes (Front),Yes,No,No,LED,Digital
Mercedes-Benz,GLA,200 AMG Line (H247),SUV,1385000000,163,250,143,Monocoque,0,0.0,1332T,DCT,Petrol,2010,19,235/50,2729,4410,1834,1611,5,FWD,5,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,435,Torsion Beam,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,GLB,200 Progressive Line (X247),SUV,1250000000,163,250,135,Monocoque,0,0.0,1332T,DCT,Petrol,2085,18,235/55,2829,4634,1834,1658,7,FWD,5,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,130,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Mercedes-Benz,GLC,300 4MATIC AMG Line (X254),SUV,1650000000,258,400,190,Monocoque,0,0.0,2000T,AT,Petrol,2400,20,255/45,2888,4716,1890,1640,5,AWD,5,7,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,620,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Mercedes-Benz,GLC Coupe,300 4MATIC AMG Line (C254),SUV,1850000000,258,400,190,Monocoque,0,0.0,2000T,AT,Petrol,2410,20,255/45,2888,4764,1890,1605,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,545,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Mercedes-Benz,GLE,450 4MATIC AMG Line (V167),SUV,2380000000,381,500,200,Monocoque,0,0.0,3000T,AT,Petrol,2950,21,275/45,2995,4924,1947,1797,7,AWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,145,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front),No,No,Yes,Yes,LED,Digital
Mercedes-Benz,GLS,450 4MATIC AMG Line (X167),SUV,3150000000,381,500,215,Monocoque,0,0.0,3000T,AT,Petrol,3230,21,275/45,3135,5207,1956,1823,7,AWD,5,9,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,355,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front),No,Yes,Yes,Yes,LED,Digital
Mercedes-Benz,S-Class,S 450 4MATIC Luxury (V223),Sedan,3650000000,367,500,130,Monocoque,0,0.0,3000T,AT,Petrol,2565,20,255/40,3216,5289,1954,1503,5,AWD,4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,550,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,Yes,Yes,LED,Digital
Mercedes-Maybach,GLS,600 4MATIC,SUV,7250000000,557,730,215,Monocoque,0,0.0,4000T,AT,Petrol,3250,23,285/40,3135,5205,2030,1838,4,AWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,Yes,Yes,LED,Digital
Mercedes-Maybach,S-Class,S 580 4MATIC+ (Z223),Sedan,7300000000,503,700,135,Monocoque,0,0.0,4000T,AT,Petrol,2850,20,255/40,3396,5469,1921,1510,4,AWD,4,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,505,Multi-link,10.5,-,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front & Rear),Yes (Front & Rear),Yes,Yes,Yes,LED,Digital
MG,4 EV,Magnify CKD,Hatchback,405000000,168,250,117,Monocoque,425,51.0,0,Single Speed,BEV,2133,17,215/50,2705,4287,1836,1516,5,RWD,5,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,363,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital
MG,4 EV,Magnify Max CKD,Hatchback,419000000,201,250,117,Monocoque,540,64.0,0,Single Speed,BEV,2180,18,235/45,2705,4287,1836,1516,5,RWD,5,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,363,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital
MG,5 GT,Activate,Sedan,303900000,114,150,138,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2680,4675,1842,1480,5,FWD,4,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,401,Torsion Beam,11.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
MG,5 GT,Ignite,Sedan,333900000,114,150,138,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,205/55,2680,4675,1842,1480,5,FWD,4,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,401,Torsion Beam,11.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,Yes,Moonroof,No,No,No,LED,No,No,No,No,No,No,LED,Digital
MG,5 GT,Magnify,Sedan,373900000,114,150,138,Monocoque,0,0.0,1500,CVT,Petrol,1810,17,215/50,2680,4675,1842,1480,5,FWD,4,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,401,Torsion Beam,11.5,-,Tilt,Wired,Wired,Synthetic Leather,Manual,No,No,Yes,Moonroof,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital
MG,Cyberster,Performance AWD,Roadster,1685000000,544,725,115,Monocoque,503,77.0,0,Single Speed,BEV,2535,20,245/40,2690,4535,1913,1329,2,AWD,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,249,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Nappa Leather,Electric,Yes,No,Yes,None,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,Yes,No,LED,Digital
MG,HS,Activate,SUV,460800000,162,250,145,Monocoque,0,0.0,1500T,DCT,Petrol,2050,17,215/60,2720,4574,1876,1664,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,463,Multi-link,10.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,None,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Analog
MG,HS,i-Smart Magnify,SUV,558800000,162,250,145,Monocoque,0,0.0,1500T,DCT,Petrol,2100,18,235/50,2720,4574,1876,1664,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,463,Multi-link,10.0,-,Lengkap,Wired,Wired,Leather,Electric,Yes,No,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
MG,HS,Ignite,SUV,509800000,162,250,145,Monocoque,0,0.0,1500T,DCT,Petrol,2070,18,235/50,2720,4574,1876,1664,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,463,Multi-link,10.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
MG,VS HEV,Magnify,SUV,392900000,177,350,145,Monocoque,2,1.8,1500,CVT,HEV,1850,17,215/55,2585,4370,1809,1653,5,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,383,Torsion Beam,11.5,NMC,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital
MG,ZS,Activate,SUV,315800000,114,150,170,Monocoque,0,0.0,1500,CVT,Petrol,1680,16,215/60,2585,4323,1809,1628,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,448,Torsion Beam,11.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
MG,ZS,Ignite,SUV,339000000,114,150,170,Monocoque,0,0.0,1500,CVT,Petrol,1680,17,215/55,2585,4323,1809,1653,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,448,Torsion Beam,11.5,-,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,No,No,No,LED,No,No,No,No,No,No,LED,Digital
MG,ZS,Magnify,SUV,359500000,114,150,170,Monocoque,0,0.0,1500,CVT,Petrol,1700,17,215/55,2585,4323,1809,1653,5,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,448,Torsion Beam,11.5,-,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,Panoramic,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital
MG,ZS EV,Ignite,SUV,376000000,177,280,161,Monocoque,403,50.3,0,Single Speed,BEV,2060,17,215/55,2585,4323,1809,1649,5,FWD,5,4,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,448,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Fabric,Electric,Yes,Yes,Yes,Panoramic,No,No,No,LED,No,No,No,No,No,No,LED,Digital
MG,ZS EV,Magnify,SUV,417500000,177,280,161,Monocoque,403,50.3,0,Single Speed,BEV,2070,17,215/55,2585,4323,1809,1649,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,448,Torsion Beam,0.0,LFP,Tilt,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital
MINI,Aceman,JCW E,Crossover,1450000000,258,350,145,Monocoque,355,54.2,0,Single Speed,BEV,2200,19,225/40,2606,4079,1754,1514,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital
MINI,Aceman,SE (82GC),Crossover,1250000000,218,330,145,Monocoque,406,54.2,0,Single Speed,BEV,2150,18,225/45,2606,4076,1754,1511,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,Multi-link,0.0,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,Yes (Driver),No,No,Yes,LED,Digital
